TimeStamp, Joint1Tx,Joint1Ty,Joint1Tz,Joint2Tx,Joint2Ty,Joint2Tz,Joint3Tx,Joint3Ty,Joint3Tz,Joint1Ix,Joint1Iy,Joint1Iz,Joint2Ix,Joint2Iy,Joint2Iz,Joint3Ix,Joint3Iy,Joint3Iz,Joint1Mx,Joint1My,Joint1Mz,Joint2Mx,Joint2My,Joint2Mz,Joint3Mx,Joint3My,Joint3Mz,Joint1Rx,Joint1Ry,Joint1Rz,Joint2Rx,Joint2Ry,Joint2Rz,Joint3Rx,Joint3Ry,Joint3Rz,Joint1Px,Joint1Py,Joint1Pz,Joint2Px,Joint2Py,Joint2Pz,Joint3Px,Joint3Py,Joint3Pz,ThumbClosure,IndexClosure,MiddleClosure,ThumbAbduction
326.2502,-29.2562,-124.9868,-36.79126,-27.68417,-128.7205,-30.3302,-34.45224,-124.8551,-28.82434,69.39863,-89.41479,-4.338196,23.41022,91.80229,-179.5713,-57.98834,84.42583,-173.6472,77.90831,-56.495,24.32605,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66137,73.09647,-3.890533,67.21899,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.07869,13.73431,76.24268,4.765783,122.5416,155.0941,-62.1904,-134.7927,80.48938,0,0.8745098,1,0.227451
326.3003,-29.15811,-124.5759,-36.7384,-27.58331,-128.3046,-30.28546,-34.35431,-124.4503,-28.76819,74.75185,-90.06647,-4.255188,10.67266,90.98362,-179.723,-76.89005,74.28954,-164.0754,77.90826,-56.495,24.32605,5.825579,97.40702,174.692,-80.23431,-106.7643,24.66135,73.09647,-3.890564,67.21898,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.07871,13.73432,76.24268,4.765781,122.5416,155.0941,-62.19043,-134.7927,80.48938,0,0.9607843,1,0.2235294
326.3542,-29.06061,-124.1664,-36.68497,-27.48297,-127.8901,-30.24005,-34.2569,-124.0468,-28.7114,77.11571,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90829,-56.49503,24.32603,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66134,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28964,-161.8603,94.32993,65.0787,13.73431,76.24269,4.765777,122.5416,155.0941,-62.19043,-134.7927,80.48936,0,1,1,0.2235294
326.4062,-29.2562,-124.9867,-36.79126,-27.68417,-128.7205,-30.3302,-34.45227,-124.8551,-28.82434,77.11572,-90.41263,-4.277496,5.091907,90.63927,-179.7633,-84.46948,48.97803,-139.0141,77.90826,-56.49506,24.32601,5.825579,97.40704,174.6921,-80.23431,-106.7643,24.66136,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.07871,13.73432,76.24268,4.765782,122.5416,155.0941,-62.19043,-134.7927,80.48937,0,1,1,0.227451
326.4585,-29.45398,-125.8121,-36.89499,-27.88742,-129.5559,-30.41763,-34.64984,-125.6688,-28.93469,77.11572,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46945,48.97803,-139.0141,77.90826,-56.49506,24.32602,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66135,73.09645,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32993,65.07869,13.73431,76.24268,4.765782,122.5416,155.0941,-62.19043,-134.7927,80.48936,0,1,1,0.2352941
326.513,-29.85611,-127.4778,-37.09448,-28.30005,-131.242,-30.58389,-35.05148,-127.3117,-29.14728,77.11575,-90.41263,-4.277466,5.09191,90.63927,-179.7633,-84.46936,48.97803,-139.0141,77.90826,-56.49503,24.32604,5.825581,97.40704,174.6921,-80.23431,-106.7642,24.66131,73.09647,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28964,-161.8603,94.32993,65.0787,13.73431,76.24268,4.76578,122.5416,155.0941,-62.1904,-134.7927,80.48938,0,1,1,0.2509804
326.5685,-30.16327,-128.74,-37.23682,-28.61465,-132.5197,-30.70074,-35.35828,-128.5575,-29.29922,77.11573,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46948,48.97799,-139.0141,77.90833,-56.49506,24.32601,5.825578,97.40704,174.6921,-80.23425,-106.7643,24.66136,73.09645,-3.890564,67.21898,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32993,65.0787,13.73432,76.24269,4.765776,122.5416,155.0941,-62.19043,-134.7927,80.48938,0,1,1,0.2627451
326.6187,-30.47501,-130.0132,-37.37247,-28.93344,-133.8085,-30.81058,-35.66965,-129.8148,-29.4444,77.11575,-90.4126,-4.277466,5.091907,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90831,-56.49506,24.32601,5.825579,97.40704,174.6921,-80.23431,-106.7642,24.66133,73.09647,-3.890533,67.21899,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32993,65.07873,13.73431,76.24268,4.765777,122.5416,155.0941,-62.1904,-134.7927,80.48936,0,1,1,0.2784314
326.6712,-30.79117,-131.2973,-37.50122,-29.25626,-135.1084,-30.91309,-35.98541,-131.0838,-29.5824,77.11575,-90.41263,-4.277496,5.091918,90.63929,-179.7633,-84.46945,48.97803,-139.0141,77.90831,-56.49506,24.32599,5.82559,97.40704,174.6921,-80.23431,-106.7643,24.66136,73.09647,-3.890564,67.21894,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32996,65.07873,13.73431,76.24267,4.765781,122.5416,155.0941,-62.19043,-134.7927,80.48938,0,1,1,0.2862745
326.7261,-31.00427,-132.1594,-37.58307,-29.47357,-135.9811,-30.9772,-36.19824,-131.9361,-29.67032,77.11572,-90.41263,-4.277466,5.09191,90.63927,-179.7633,-84.46945,48.978,-139.0141,77.90829,-56.49503,24.32602,5.825585,97.40703,174.6921,-80.23425,-106.7643,24.66137,73.09645,-3.890564,67.21895,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32996,65.0787,13.7343,76.24266,4.765777,122.5416,155.0941,-62.19043,-134.7927,80.48938,0,1,1,0.2941177
326.7791,-31.11154,-132.5922,-37.62277,-29.58286,-136.4192,-31.00797,-36.30536,-132.3641,-29.71301,77.11575,-90.41263,-4.277466,5.091911,90.63927,-179.7633,-84.46945,48.978,-139.0141,77.90831,-56.49503,24.32603,5.825585,97.40704,174.6921,-80.23428,-106.7643,24.66134,73.09645,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.0787,13.73431,76.24268,4.765778,122.5416,155.0941,-62.1904,-134.7927,80.48936,0,1,1,0.2980392
326.8319,-31.11154,-132.5922,-37.62277,-29.58286,-136.4192,-31.008,-36.30536,-132.3641,-29.71301,77.11573,-90.41263,-4.277496,5.091915,90.63928,-179.7633,-84.46945,48.97803,-139.0141,77.90831,-56.49506,24.32601,5.825584,97.40704,174.6921,-80.23431,-106.7642,24.66133,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28964,-161.8603,94.32994,65.0787,13.73431,76.24267,4.765785,122.5417,155.0941,-62.19043,-134.7927,80.48936,0,1,1,0.2980392
326.8913,-31.11154,-132.5922,-37.62277,-29.58286,-136.4192,-31.008,-36.30536,-132.3641,-29.71301,77.11572,-90.4126,-4.277466,5.091912,90.63926,-179.7633,-84.46948,48.978,-139.0141,77.90826,-56.49506,24.326,5.825579,97.40703,174.6921,-80.23431,-106.7642,24.6613,73.09647,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.07873,13.73431,76.24268,4.765782,122.5416,155.0941,-62.1904,-134.7927,80.48936,0,1,1,0.3019608
326.9445,-31.11154,-132.5922,-37.62277,-29.58286,-136.4192,-31.00797,-36.30536,-132.3641,-29.71304,77.11572,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46948,48.97797,-139.0141,77.90826,-56.49506,24.326,5.825582,97.40703,174.6921,-80.23428,-106.7642,24.66129,73.09647,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.07871,13.73431,76.24268,4.765781,122.5416,155.0941,-62.1904,-134.7927,80.48936,0,1,1,0.2980392
326.9958,-31.21924,-133.0262,-37.66162,-29.69254,-136.8585,-31.03787,-36.41293,-132.7934,-29.75485,77.11571,-90.4126,-4.277466,5.091917,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90826,-56.49503,24.32601,5.825588,97.40703,174.6921,-80.23425,-106.7643,24.66137,73.09647,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32996,65.07871,13.73431,76.24268,4.765786,122.5416,155.0941,-62.19043,-134.7927,80.48939,0,1,1,0.3019608
327.0464,-31.21924,-133.0262,-37.66162,-29.6925,-136.8585,-31.03787,-36.41293,-132.7934,-29.75485,77.11572,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46942,48.97803,-139.0142,77.90826,-56.49503,24.32601,5.825583,97.40704,174.6921,-80.23431,-106.7643,24.66138,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32995,65.0787,13.73432,76.24268,4.76578,122.5416,155.0941,-62.19043,-134.7927,80.48938,0,1,1,0.2980392
327.0976,-31.00427,-132.1594,-37.58307,-29.47357,-135.9811,-30.9772,-36.19824,-131.9361,-29.67032,77.11572,-90.41263,-4.277496,5.091911,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90829,-56.49503,24.32602,5.825582,97.40703,174.6921,-80.23431,-106.7643,24.66135,73.09647,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28961,-161.8602,94.32991,65.0787,13.73431,76.24268,4.765775,122.5416,155.0941,-62.19043,-134.7927,80.48936,0,1,1,0.2941177
327.1508,-31.32736,-133.4614,-37.69965,-29.80261,-137.299,-31.06689,-36.5209,-133.224,-29.79581,77.11572,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90831,-56.49503,24.32604,5.825582,97.40703,174.692,-80.23425,-106.7643,24.66135,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32994,65.07869,13.73431,76.24268,4.765785,122.5417,155.0941,-62.19043,-134.7927,80.48936,0,1,1,0.3098039
327.2061,-32.09598,-136.5402,-37.94116,-30.58328,-140.4156,-31.24423,-37.28864,-136.273,-30.05698,77.11572,-90.4126,-4.277496,5.091911,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90829,-56.49506,24.326,5.825587,97.40702,174.6921,-80.23425,-106.7643,24.66134,73.09645,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32996,65.07871,13.73431,76.24267,4.765789,122.5416,155.0941,-62.19043,-134.7927,80.4894,0,1,1,0.3333333
327.2657,-32.43115,-137.8769,-38.03088,-30.92282,-141.7687,-31.30594,-37.62341,-137.5982,-30.1546,77.11575,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46942,48.97806,-139.0142,77.90829,-56.49506,24.32601,5.825583,97.40704,174.692,-80.23425,-106.7643,24.66134,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32995,65.0787,13.73431,76.24268,4.765786,122.5417,155.0941,-62.19043,-134.7927,80.48938,0,1,1,0.3490196
327.3193,-33.80023,-143.3225,-38.30054,-32.30417,-147.2806,-31.46048,-38.99133,-143.0071,-30.45145,77.11576,-90.4126,-4.277435,5.091909,90.63927,-179.7633,-84.46948,48.97805,-139.0142,77.90831,-56.495,24.32606,5.82558,97.40704,174.692,-80.23425,-106.7643,24.66135,73.09647,-3.890564,67.21898,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32993,65.07869,13.73432,76.24269,4.765784,122.5416,155.0941,-62.1904,-134.7927,80.48937,0,1,1,0.3921569
327.3726,-35.31885,-149.3903,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,67.90335,-89.25183,-4.381226,26.99089,92.0466,-179.5098,-52.62726,85.51677,-174.5799,77.90831,-56.49503,24.32603,5.825583,97.40703,174.6921,-80.23431,-106.7643,24.66136,73.09647,-3.890564,67.21898,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32996,65.07873,13.73431,76.24268,4.765778,122.5416,155.0941,-62.1904,-134.7927,80.48936,0,0.8509804,1,0.4431373
327.4296,-37.31857,-157.5596,-38.26477,-35.81171,-161.6842,-31.12619,-42.50977,-157.2315,-30.43909,59.9507,-88.45398,-4.688843,46.17075,93.58379,-178.9379,-23.89111,88.76717,-176.9685,76.09966,-59.9455,20.98444,10.33616,96.97208,174.6076,-85.55103,-150.0403,67.57189,72.31945,-10.03192,61.53673,1.525584,111.1794,164.7876,-68.85965,178.664,112.7894,64.71329,8.401439,71.72523,9.009363,120.2588,155.2904,-62.93039,-150.7719,94.56158,0,0.7098039,0.945098,0.5215687
327.4813,-38.93701,-164.4551,-37.86337,-37.40298,-168.653,-30.58759,-44.12988,-164.1687,-30.017,54.09593,-87.90515,-4.970367,60.39754,95.31997,-177.9218,-2.600494,90.17213,-177.6916,67.1657,-68.94092,12.4316,31.53285,94.67786,173.719,-57.46783,104.0142,171.7641,66.67281,-32.42328,41.19517,22.50179,104.6388,164.2054,-45.54581,132.8207,153.9598,60.81031,-13.90884,53.23328,29.16177,109.1301,153.9976,-46.62762,152.9986,142.1503,0,0.6431373,0.827451,0.5647059
327.5316,-40.49225,-171.4668,-37.20673,-38.91672,-175.7312,-29.80096,-45.68729,-171.2576,-29.31329,49.19311,-87.45505,-5.230957,72.33337,98.19772,-175.666,15.25935,91.15365,-178.0358,55.2069,-74.01538,7.779312,58.39694,89.50981,169.9328,-14.15393,98.07951,174.9772,56.48139,-49.1221,26.93252,49.27209,93.69125,159.0497,-6.370575,115.5542,164.7278,52.07456,-34.16882,37.91655,54.18016,88.58055,143.2346,-8.792389,125.5308,157.5441,0,0.572549,0.6588235,0.6196079
327.5844,-40.92029,-173.4862,-36.97272,-39.33032,-177.7678,-29.53186,-46.11591,-173.3059,-29.06052,44.7627,-87.04987,-5.483276,83.02169,107.7937,-166.6553,31.39099,92.00109,-178.2041,45.26635,-76.35754,5.676277,79.18746,70.69414,151.9982,20.62715,95.01312,174.4746,46.91017,-57.44373,20.49801,69.52678,72.66579,141.8382,26.34085,106.9212,165.9024,43.32089,-45.43701,30.7979,69.42287,48.82719,110.1815,23.76493,110.7745,158.0105,0,0.4862745,0.4941176,0.6392157
327.6363,-41.74982,-177.54,-36.44464,-40.12787,178.1469,-28.93692,-46.9465,-177.427,-28.48727,34.03857,-86.05377,-6.157227,70.49413,-91.30017,-7.30661,70.25019,94.82626,-177.5296,29.2511,-78.72852,3.509881,65.8972,-71.33417,11.03422,73.63165,79.21809,160.9426,30.38009,-66.22687,14.67037,68.77061,-43.1564,31.1841,76.16298,73.34644,141.5217,28.09433,-58.20355,25.08766,57.24047,-36.11127,35.01053,69.53448,59.40611,121.7309,0,0.3254902,0.2980392,0.6745098
327.6898,-42.73038,177.3753,-35.67645,-41.06268,173.0292,-28.09256,-47.92767,177.3866,-27.64801,22.88729,-84.95941,-6.961243,43.64162,-86.79547,-4.765198,69.87202,-87.23599,-1.810822,17.27865,-79.92007,2.330052,42.49416,-77.69958,5.223376,66.90907,-70.10773,12.74328,17.45885,-70.98041,12.18318,45.89272,-63.92728,13.9242,62.95482,-59.71463,13.39199,16.41602,-65.62595,23.48845,34.94846,-56.57031,21.98564,59.10487,-38.74051,32.71229,0,0.2078431,0.1921569,0.7058824
327.7407,-43.46405,173.3045,-34.98093,-41.75565,168.9379,-27.34308,-48.66101,173.2205,-26.88394,15.18724,-84.14502,-7.590912,25.38464,-85.00375,-4.669922,42.85142,-84.8786,-1.227966,10.56832,-80.45172,1.747806,29.69588,-79.21021,3.931793,46.65537,-76.61807,6.754426,10.07393,-73.28836,11.21392,32.72977,-69.02438,10.78164,43.00665,-68.84329,6.784118,9.872203,-69.41809,23.26995,22.07915,-63.64688,19.4652,40.86705,-55.517,21.14055,0,0.08235294,0.09803922,0.7450981
327.7945,-43.98212,170.2557,-34.41574,-42.24109,165.8775,-26.74194,-49.17819,170.0925,-26.26065,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,3.536567,-80.92609,1.170236,16.55212,-80.26306,3.026545,25.81868,-79.22305,4.632758,2.255255,-75.5405,10.4513,19.05952,-72.91693,8.99853,22.17978,-73.83627,4.442955,3.05793,-73.26648,23.48322,8.7258,-69.94696,18.5032,21.14051,-65.64569,17.01569,0,0,0.03137255,0.7607843
327.8498,-44.39169,167.7212,-33.91849,-42.62219,163.3359,-26.21783,-49.58652,167.4872,-25.71075,7.860288,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716618,-81.08597,0.9562489,11.64044,-80.57205,2.747971,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006392,0.492899,-74.7139,23.67627,3.73052,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.7803922
327.9016,-43.98212,170.2557,-34.41574,-42.24106,165.8775,-26.74194,-49.17819,170.0926,-26.26065,7.860283,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716654,-81.08597,0.9562468,11.64043,-80.57205,2.747965,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564097,14.36151,-75.31955,4.006393,0.4928956,-74.71387,23.67628,3.730522,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.7607843
327.9554,-42.82468,176.8664,-35.59329,-41.15207,172.5174,-28.00232,-48.02197,176.8664,-27.55685,7.860279,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716559,-81.08597,0.956241,11.64043,-80.57208,2.747967,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.2228,13.92802,-74.18213,8.564092,14.36151,-75.31955,4.006392,0.4928896,-74.71387,23.67626,3.730516,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.7098039
328.0059,-41.85086,-178.0479,-36.37314,-40.22458,177.6355,-28.85742,-47.04761,-177.9442,-28.40939,7.860279,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716571,-81.08597,0.9562351,11.64043,-80.57208,2.747964,18.0558,-79.8512,4.172277,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006394,0.4928947,-74.71387,23.67627,3.730523,-72.20905,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.6627451
328.0602,-41.1311,-174.498,-36.84818,-39.53357,-178.7878,-29.39011,-46.32703,-174.3334,-28.9256,7.86028,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716614,-81.08597,0.9562475,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.17228,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006393,0.4928887,-74.71387,23.67627,3.730515,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0,0,0.6431373
328.1118,-41.23569,-175.0043,-36.784,-39.63425,-179.2982,-29.3175,-46.43176,-174.8478,-28.85602,7.860285,-83.3067,-8.260773,8.311197,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716612,-81.08597,0.9562475,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.0064,0.4929007,-74.71387,23.67627,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.6470588
328.168,-42.15002,-179.5724,-36.1514,-40.5105,176.1004,-28.61215,-47.34708,-179.4978,-28.16754,7.860289,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716617,-81.08597,0.9562463,11.64042,-80.57208,2.747963,18.0558,-79.8512,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006396,0.4928973,-74.7139,23.67627,3.730518,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,0.7137255
328.2228,-44.54971,166.7094,-33.71329,-42.76855,162.3221,-26.00275,-49.7439,166.4459,-25.48346,7.860285,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,3.870382,-80.90533,1.197178,17.17002,-80.22141,3.063361,26.79638,-79.13483,4.699408,2.627946,-75.4364,10.48219,19.70434,-72.75214,9.060766,23.16233,-73.64008,4.5104,3.380006,-73.08505,23.46334,9.35441,-69.66092,18.51861,22.07455,-65.2352,17.12096,0,0,0.03529412,0.7882353
328.2758,-45.81735,157.6872,-31.72766,-43.92542,153.2997,-23.9505,-51.00156,157.1311,-23.2749,7.860286,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,11.91077,-80.35193,1.861276,32.23615,-78.95786,4.146055,50.6871,-75.83334,7.439829,11.55798,-72.84125,11.38768,35.35728,-68.14749,11.26483,47.00551,-67.55991,7.567361,11.17903,-68.67212,23.27946,24.64922,-62.34479,19.82141,44.61101,-53.01233,22.57636,0,0.01176471,0.1764706,0.9019608
328.3304,-47.26288,143.671,-28.18192,-45.18164,139.355,-20.38391,-52.41187,142.5734,-19.30582,14.33626,-84.05115,-7.664886,23.38569,-84.81491,-4.692627,39.89415,-84.67514,-1.2435,23.29287,-79.36597,2.89381,54.17296,-75.49887,7.170708,83.66553,-27.61285,54.70967,23.99649,-68.71857,13.2924,57.63979,-56.76181,19.34186,79.36655,-27.74826,42.98814,22.29096,-62.03656,24.07646,46.39409,-48.2709,26.47884,71.64153,-1.799347,65.1223,0,0.09019608,0.2627451,0.972549
328.3811,-47.50467,140.4221,-27.29874,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,18.88703,-84.54367,-7.279785,34.12053,-85.83521,-4.641388,55.77804,-85.82446,-1.280853,29.90835,-78.65189,3.582296,67.19451,-70.62094,11.7112,71.59042,81.38407,163.037,31.07779,-65.93304,14.84245,69.91394,-40.82404,33.31859,74.39185,77.8615,145.7359,28.7322,-57.75885,25.22897,58.37174,-34.36337,36.36275,68.27205,64.3656,126.1668,0,0.1647059,0.3568628,1
328.4368,-47.50464,140.4221,-27.29877,-41.34811,134.2427,-18.21011,-45.23767,135.3584,-15.46396,25.17699,-85.19113,-6.78656,49.1228,-87.40805,-4.935303,77.98644,-88.83908,-2.937378,37.69855,-77.62622,4.530949,82.00017,-44.6969,37.15861,46.26073,91.6431,172.3344,39.23253,-62.07904,17.26132,78.31189,16.95805,88.67831,50.71286,99.13918,163.0484,36.2284,-52.04849,27.44332,69.2337,-2.062378,63.9757,47.52216,96.66967,151.8018,0.09803922,0.2509804,0.4509804,1
328.4953,-47.50467,140.4221,-27.29877,-33.79608,131.277,-16.39761,-31.20538,130.3132,-12.35474,28.61198,-85.53137,-6.534149,57.38231,-88.4978,-5.402924,89.30508,162.4822,-110.9274,42.77211,-76.81262,5.267218,83.44495,48.94516,130.4413,29.16254,94.10612,174.0169,44.41067,-59.09421,19.31053,73.72372,60.91874,130.9577,34.44366,104.6877,165.4534,41.01217,-47.76212,29.53409,70.90709,32.26661,95.19079,31.75871,106.7677,156.8294,0.2470588,0.3137255,0.5176471,1
328.5481,-47.50464,140.4221,-27.29874,-26.91193,129.0174,-15.25354,-18.29681,126.901,-10.90079,34.3234,-86.08075,-6.138153,71.18333,-91.52893,-7.490662,69.22379,94.69224,-177.6087,48.94892,-75.60242,6.353418,71.78592,82.33971,163.3401,7.88056,96.1896,174.8775,50.53574,-54.72998,22.52197,62.431,83.41465,151.2486,14.28587,110.0349,165.9858,46.66035,-41.67984,33.00546,65.02292,68.14602,127.1146,11.78856,116.231,158.7244,0.3568628,0.372549,0.5843138,1
328.6025,-47.50467,140.4221,-27.29877,-22.17822,127.6269,-14.67538,-9.358002,124.8608,-10.37347,37.73243,-86.40106,-5.914856,79.41472,-96.23724,-11.67953,56.91025,93.53415,-178.1055,52.25795,-74.81931,7.055964,64.78262,86.995,167.7004,-3.713623,97.18076,175.0181,53.71746,-51.94629,24.67725,55.58643,89.60989,156.1703,3.382708,112.8589,165.5458,49.57151,-37.90881,35.39769,59.63927,80.43826,137.1734,0.9207158,121.0424,158.4751,0.4588235,0.4235294,0.6313726,1
328.6565,-47.50467,140.4221,-27.29877,-15.72583,125.8775,-14.10629,2.925747,122.2324,-10.13708,41.9644,-86.793,-5.650513,88.19247,-173.7327,-88.56616,41.56431,92.55784,-178.2362,56.94777,-73.48294,8.260115,54.57809,90.6178,170.8647,-20.36362,98.64257,174.872,58.0764,-47.27237,28.44174,45.47676,95.70453,160.3192,-12.13541,117.2868,164.0271,53.50305,-31.76678,39.5999,50.76599,92.53412,145.9114,-14.51489,128.3738,156.6415,0.5843138,0.4705882,0.682353,1
328.7077,-46.45276,143.6358,-28.33563,-13.27029,128.1452,-14.98474,6.803047,123.9129,-11.18182,45.04137,-87.07538,-5.466949,82.36133,106.4417,-167.9696,30.37708,91.94724,-178.1974,60.08122,-72.38895,9.253216,47.62336,92.19089,172.1014,-31.62512,99.78026,174.4911,60.86708,-43.53098,31.55974,38.54596,98.84067,162.043,-22.5014,120.8206,162.2501,55.96271,-27.02588,43.04882,44.37222,98.55296,149.525,-24.73413,134.0972,154.198,0.6235294,0.5137255,0.7254902,0.9568627
328.7584,-42.88196,151.8363,-30.90463,-6.575012,133.8964,-17.61069,16.76818,127.7184,-14.60385,48.36723,-87.37952,-5.276825,74.34052,99.03925,-174.9316,18.26785,91.31188,-178.077,63.95459,-70.71606,10.78627,38.88966,93.67485,173.1308,-45.69186,101.6275,173.4933,64.14322,-37.99585,36.30233,29.83248,102.1588,163.4606,-35.22028,126.3913,158.7347,58.75714,-20.30841,48.16715,36.15697,104.6966,152.4643,-37.03543,142.972,149.1289,0.7372549,0.5686275,0.7960784,0.8078431
328.8102,-40.34808,156.1795,-32.2373,-2.391357,136.7878,-19.31619,22.70092,129.0894,-17.13666,51.65618,-87.6806,-5.097473,66.33838,96.45158,-177.0969,6.285975,90.67263,-177.8854,68.21243,-68.25766,13.06961,29.1103,94.97543,173.8728,-61.32513,105.1435,170.8433,67.45242,-30.37228,43.01937,20.0918,105.416,164.3799,-48.82794,135.4944,151.8222,61.41743,-11.64465,55.06016,26.85238,110.493,154.3574,-49.54431,157.0778,139.0576,0.7803922,0.6078432,0.8431373,0.7529412
